,hash,genre,faces_zs,gray_max_zs,gray_med_zs,gray_std_zs,max_b_zs,max_g_zs,max_r_zs,med_b_zs,med_g_zs,med_r_zs,std_b,std_g,std_r,hmax1_zs,hmax2_zs,hmax3_zs,smax1_zs,smax2_zs,smax3_zs,smed_zs,sstd,vmax1_zs,vmax2_zs,vmax3_zs,vmed_zs,vstd,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13,comp_14,comp_15,comp_16,comp_17,comp_18,comp_19,comp_20,comp_21,comp_22,comp_23,comp_24,comp_25
21,1b0428f3-72e5-38d2-80fc-8a1fbbff303b,electronic,-0.5529,-1.0256,-1.4852,3.2071,1.6256,-0.9798,-1.129,-1.1971,-1.3926,-1.5122,121.6068,122.3581,122.0840,-0.9497,-0.0433,0.0628,0.4601,-3.3496,0.861,-1.374,90.0697,0.9215,-2.6105,0.0659,-1.6822,121.6453,0.8804,0.0455,0.7588,-0.9813,-0.0266,-0.5492,-0.8801,-0.8359,-0.0046,0.1586,0.4233,-0.0482,-1.1171,0.6089,-0.0504,-0.3048,-0.1099,-0.1975,-0.6983,-0.2487,-0.7657,0.5892,0.0122,-0.5781,0.3700
22,1bd0e357-042b-4bd4-a35a-3cb12092b4b0,pop,0.3364,0.408,0.4448,-0.0976,-0.0854,-0.0133,1.1965,0.0976,-0.0309,-0.1839,56.2325,60.9424,86.9892,-0.6412,1.6068,1.6269,0.4601,-2.4130,-1.5635,0.3712,54.5889,-1.0092,1.2515,-0.4059,0.4287,69.4510,0.0479,1.6708,1.0128,0.9580,-0.2601,0.6858,0.3732,0.4132,-0.4481,-0.2013,0.5648,-0.1735,0.1006,-0.2504,-0.1705,0.0137,-0.5088,-0.1332,0.4640,0.4325,0.4762,0.2985,-0.0869,-0.0195,0.1734
23,1d7226d0-d449-3076-bf2b-6c1d699210e9,rock,-0.5529,-0.6419,-0.6602,0.3561,1.1113,-0.6381,-0.7733,-0.4059,-0.655,-0.6669,69.3054,69.7060,69.5661,1.5188,-1.1433,1.5446,0.4601,0.3971,-0.5937,-0.1683,58.8630,-1.0092,0.3933,0.0659,-0.5993,68.9132,-0.0225,-1.4662,0.0992,0.8182,1.2123,0.2589,-0.6009,-0.1605,-0.3594,0.5475,0.2641,-0.5800,0.2982,1.1754,-0.0792,-0.2729,0.1056,0.4548,0.2627,1.1082,0.3856,0.1319,-0.3011,-0.4528,-0.5092
24,1d7943c4-c2b0-4e31-b5a0-141c00c4de7d,rock,0.3364,1.1449,0.9015,0.2252,-0.5799,1.0899,0.9958,0.1264,0.9053,1.1176,56.3930,70.4068,69.7660,-0.7954,-1.0648,-0.9251,-0.1324,0.8654,0.3761,0.5298,48.1867,0.5353,1.2515,0.5377,0.9769,66.4129,-1.3033,0.9252,-0.8025,-0.0349,-0.1626,-0.3493,-0.7141,-0.3430,0.5476,0.0564,-0.2115,0.3297,-0.4285,-0.2857,0.2395,0.6751,0.7280,-0.0429,0.4611,-0.0644,0.6023,-0.6008,-0.4568,-0.2580,-0.2458
25,1e36a7c3-47c3-34dc-9ead-e1fa4c51de1c,rock,-0.5529,-1.0256,-1.4704,-0.3179,-0.8964,-0.9798,-1.129,-1.2402,-1.3784,-1.5122,52.4154,57.1478,65.8430,-0.9497,-0.0433,-0.1842,0.4601,0.3971,-3.0182,0.7995,100.4919,0.9215,-2.6105,-0.4059,-1.6822,69.8404,0.7887,-0.4082,-0.4600,-0.7185,0.3336,-1.4410,0.5120,0.6329,-1.1528,-0.1509,-0.2726,-0.6456,0.3160,-0.1798,0.5305,0.0720,-0.1631,0.3171,-0.1001,-0.2185,0.5450,0.1696,-0.3681,0.2434,0.4612
26,2022a9b6-089f-4a5d-9a2c-7aaa42ca21f1,country,0.3364,-0.7631,0.1059,1.0859,-0.6788,-0.7162,-0.8919,0.1695,0.2244,-0.1571,79.8408,82.7153,83.2893,1.7502,-0.0433,1.6269,0.4601,0.3971,-1.0786,-0.8981,39.6156,-2.1677,-1.7523,1.0095,-0.1881,83.4501,-0.5958,0.5084,0.7747,1.1940,-1.1220,-0.1279,0.7846,0.1197,-0.5180,0.7082,0.6133,0.3875,-0.4319,0.1932,0.1170,0.0439,-0.1805,-0.5319,-0.3599,0.3437,-0.1509,0.0042,0.0672,-0.4650,0.6558
27,204c26ad-c46c-4f87-bf56-a39a860125d8,hip-hop,-0.5529,0.8521,0.9309,0.9174,0.9135,0.8263,1.1965,0.9032,0.9478,0.8224,77.9538,80.0460,79.1081,-0.9497,1.6068,-1.0074,0.4601,0.3971,0.3761,-1.025,35.9498,0.1492,-0.0358,1.4813,0.6754,79.2054,-1.0649,0.1623,0.3061,1.0115,-0.6503,-0.2091,0.5334,-1.1128,0.3812,-0.7109,-0.4250,0.4174,0.0651,-0.1926,-0.0869,-0.2439,0.3833,-0.1797,0.0165,-0.3808,-0.1817,0.0095,-0.0686,-0.0346,-0.1753
28,21811621-02ba-436b-bbc7-a53d18d99477,pop,-0.5529,-0.7025,-0.4539,0.1569,-0.1546,-0.6576,-1.129,0.1264,-0.3571,-0.8145,62.6133,64.8758,69.0465,0.0531,1.6068,-1.172,-0.1324,0.8654,-0.1088,0.2284,73.6539,-0.237,-0.4649,0.5377,-0.2978,63.3060,-0.0921,0.9586,1.0429,0.3562,-0.2933,-0.0424,0.8018,-0.1582,0.0264,-0.5773,0.2247,-0.4962,0.0060,0.5003,0.7410,-0.6383,-0.3229,-0.5818,0.6130,0.0538,0.1430,0.0801,-0.1134,0.1746,-0.1945
29,21cf700f-a76e-4777-87af-199db0016ef8,rock,-0.5529,-0.965,-1.4115,-0.5244,-0.8074,-0.9115,-1.0743,-1.1395,-1.3075,-1.4585,53.7391,51.3381,55.0529,0.5931,0.271,0.3921,0.4601,0.3971,0.3761,-0.0255,68.3335,-1.0092,-0.0358,-0.4059,-1.6273,56.4783,0.2825,0.7872,-0.9252,-0.5621,-0.2632,0.1048,-0.0170,-0.8429,0.1222,-0.2538,-0.3990,-0.5285,-0.7141,0.6421,-0.0307,0.1673,0.3933,0.6549,0.1898,-0.2151,-0.5764,-0.2748,-0.1475,-0.1814,-0.2616
30,2257d35c-f5a3-4ea2-901c-692b0a5e37fc,hip-hop,2.1149,-0.8539,-0.4686,-0.0768,-0.8964,-0.7943,-0.9466,-0.8374,-0.6266,-0.251,48.5485,61.9674,76.6567,-0.564,-0.2789,-0.3488,0.4601,0.3971,0.3761,1.0692,65.4504,-0.237,0.8224,0.5377,-0.3663,77.9985,-0.8127,1.4597,-0.0599,0.0816,0.4273,-1.1125,-0.8427,0.6444,-0.6230,-0.5910,-0.3275,0.2451,0.2315,-0.2681,0.0099,0.2778,-0.1136,-0.2249,0.4569,0.6447,-0.0436,-0.6232,0.1255,-0.0150,-0.0436
31,25e56d88-dab0-4593-a18d-ca2515a131e8,hip-hop,-0.5529,0.1657,0.2238,-0.9794,-0.8964,1.5096,1.1965,-0.334,0.4514,-0.3315,58.8821,61.0875,96.1673,-0.564,-0.6719,-0.5135,0.4601,-0.0713,-0.1088,2.1005,48.2374,0.9215,0.8224,0.5377,0.785,47.4200,1.3613,-0.4352,0.4197,0.5697,-0.7834,-0.9831,0.0210,-0.4131,-0.1963,-0.0590,-0.4294,0.7357,0.7298,-0.2340,0.2040,0.3342,0.7793,-0.2903,-0.8614,-0.4111,0.1271,-0.0746,0.3418,-0.2518,-0.1823
32,27c79934-cc8e-4b70-b9e9-d98f62e2944c,country,2.1149,0.5998,0.7836,-0.3465,0.0728,0.5627,0.6584,0.0401,0.7776,0.9834,51.8715,55.1229,62.3776,-0.7183,-0.8291,-1.172,-0.1324,0.8654,0.3761,0.5457,51.7180,0.1492,0.8224,0.0659,0.8262,61.3424,0.9597,-2.1996,-0.3660,0.4217,0.4765,0.2369,0.1911,-0.4481,-0.0338,-0.6463,0.3281,-0.6484,-0.1226,0.0151,0.5592,0.2935,-0.3756,0.4547,0.1496,0.7757,0.0139,-0.5376,-0.1307,-0.0762,-0.0115
33,2835fb58-18cf-45e1-9380-deaf252109c6,country,0.3364,-0.8035,-1.1463,-0.5592,-0.5898,-0.9798,-1.129,-0.7943,-1.0805,-1.1902,36.9917,47.8540,66.5798,0.1302,0.3496,-0.9251,0.4601,-0.0713,0.861,0.4346,57.8637,-1.0092,-0.0358,-0.4059,-1.271,61.1532,0.9597,-2.1996,-0.3660,0.4217,0.4765,0.2369,0.1911,-0.4481,-0.0338,-0.6463,0.3281,-0.6484,-0.1226,0.0151,0.5592,0.2935,-0.3756,0.4547,0.1496,0.7757,0.0139,-0.5376,-0.1307,-0.0762,-0.0115
34,288f553e-f970-4506-8450-88672bf22e87,country,0.3364,-0.7934,-0.9548,0.4556,-0.4315,-0.7846,-0.9283,-0.5497,-0.9103,-0.9755,66.5291,71.1183,71.0149,0.2845,0.0353,0.2275,-1.3175,-0.0713,1.3459,-0.2,62.8424,-0.6231,-0.0358,-0.8777,-1.0654,66.6183,-1.6699,-0.0919,0.1603,-0.1479,-0.0652,-0.5331,-0.7521,1.0351,1.0807,-0.0540,-0.3058,0.1632,-0.8859,-0.2004,-0.1368,0.5213,-0.5868,0.1018,0.4031,0.0110,0.8398,-0.5032,-0.1402,0.0578,0.6753
35,28d79e63-2e5a-404d-b95f-f1b383babcfe,country,0.3364,-1.0256,0.4301,0.0042,-0.8964,-0.9798,-1.129,-0.075,0.2528,0.1918,78.9069,62.5921,72.5395,-0.9497,1.4496,-0.7604,0.4601,0.3971,-1.0786,0.3077,77.7514,0.1492,-0.0358,1.4813,0.6206,78.3358,-1.5718,0.2582,-0.4528,-0.5054,1.0260,-0.6045,-0.4348,0.0964,0.7076,0.3832,-0.5191,0.2597,-0.0003,-0.5544,0.1690,0.1979,-0.0566,0.3044,-0.0207,-0.0018,-0.5413,0.0668,-0.0589,-0.0773,-0.2829
36,2ba13425-7503-46e1-ae64-43a7dc2f742f,hip-hop,-0.5529,-1.0155,1.5497,0.9238,1.6256,-0.97,-1.1198,1.4498,1.4585,1.4664,81.3027,78.8508,82.5357,-0.8726,-1.1433,1.5446,0.4601,0.3971,0.3761,-0.6125,55.0417,0.9215,0.8224,0.5377,1.4567,84.7324,1.0004,-0.1891,1.2270,-0.9438,0.9338,0.3477,-0.6409,-0.4454,-0.4248,-0.4164,-0.0998,0.4390,-0.3100,-0.4197,-0.5609,0.2746,0.5429,-0.0521,-0.3305,-0.1953,-0.0753,1.2203,0.6870,0.0024,0.1275
37,2bc08829-389a-40b7-b644-dcbd59e50512,pop,-0.5529,-0.753,0.2385,-0.2304,1.141,-0.6674,-0.3538,0.7593,0.423,-0.3583,61.9058,58.2579,58.4960,1.5959,1.5282,1.4623,-2.5026,0.8654,-0.5937,-0.1524,46.6847,0.1492,-0.0358,-0.8777,0.2779,61.2134,0.9428,-0.8746,1.3476,-0.1170,0.1798,0.5261,0.4473,0.0263,-0.1985,-0.3627,-0.4534,0.7568,0.2016,-0.9020,-0.1300,0.1718,0.2894,-0.4313,-0.3409,0.0798,-0.1726,-0.3227,-0.0218,-0.0675,-0.3385
38,2e4ee141-f448-4be7-ac87-2ef86e0aef56,electronic,0.3364,1.3367,0.9604,0.2721,1.6256,1.5096,-1.129,1.4354,1.3166,0.4467,63.9843,68.3591,90.6267,1.5188,1.5282,-1.172,0.4601,-0.5396,0.861,-0.4697,86.1038,0.9215,0.8224,0.0659,1.1962,64.5547,-0.2730,1.9351,1.0020,0.6019,0.1782,0.5470,-0.0102,0.0985,-0.3965,-0.6390,0.3477,-0.4139,0.6495,-0.2511,-0.1837,-0.0266,-0.2161,-0.1073,0.3788,0.3740,0.1446,-0.5505,-0.1863,-0.0275,0.1406
39,3072eb02-f607-45d4-9ced-b3431eaf0a7e,rock,-0.5529,1.266,0.7247,0.3579,1.6256,1.2753,-1.129,1.3491,0.5081,0.7956,64.3140,75.5359,77.6159,1.673,1.4496,1.7093,0.4601,0.3971,-1.5635,0.276,65.1122,0.9215,0.8224,0.5377,1.1277,60.9821,-1.0086,0.6911,-0.0184,0.1018,0.0105,-0.0402,0.4591,-0.9136,-0.1943,0.7122,0.9421,0.0522,-0.1542,-0.5919,-0.6417,-0.4459,0.5342,-0.0925,0.4994,-0.3804,-0.5218,-0.3332,-0.6060,0.7598,-0.3329
40,30cda3fc-ce94-3ab2-b796-42683aba920b,pop,-0.5529,0.7613,0.8868,-0.6789,0.4783,0.7482,0.7040,0.4284,0.8911,0.9431,41.4529,50.1928,51.9692,-0.7954,-1.0648,-0.9251,0.4601,0.3971,0.3761,-0.0096,30.4838,0.1492,0.8224,0.0659,0.785,51.8778,1.8747,1.0746,-1.0272,0.4469,-0.2848,-0.2527,0.5034,0.0949,0.7397,-0.0761,-0.6560,0.0219,0.1565,-0.6021,-0.1665,-0.1118,1.0009,-0.3944,-0.3302,0.2295,0.4632,0.1516,-0.6410,-0.1411,0.2572
41,3423ca62-7010-45f8-b91f-4f569ad389b0,hip-hop,0.3364,-0.7732,-0.5128,0.337,1.6256,-0.7455,1.1965,-0.2189,-0.4564,-0.6132,66.0762,68.6478,68.5065,1.3645,1.1353,1.38,0.4601,-0.0713,0.861,-1.025,33.7789,-0.6231,-0.8941,0.0659,-0.7501,66.1714,0.9149,-1.2425,-0.5687,0.0140,0.7329,0.3461,-0.1848,-0.1204,-0.2889,0.0991,0.0247,0.6059,-0.5236,-0.0491,0.0620,-0.0931,-0.2821,0.0294,-0.2256,-0.0405,-0.2744,-0.1065,0.0082,-0.0694,0.4133
42,34388203-3bf0-45be-9af8-2115b584513f,hip-hop,-0.5529,1.0641,1.4761,-0.406,-0.6986,1.2461,1.0688,-0.9669,1.7563,1.614,57.1001,72.8408,46.2858,-0.564,-0.6719,-0.8427,-0.1324,0.8654,-2.5333,2.2274,63.3208,0.9215,0.8224,0.5377,1.4704,45.1066,-0.8385,1.9218,-0.3187,0.8183,-0.1020,0.0228,0.2847,-0.1818,-0.0668,-0.0013,0.1419,0.0596,0.4627,0.2338,0.0458,-0.4765,-0.1896,0.3921,0.2464,-0.3733,0.0228,-0.4094,-0.0811,0.1616,0.3188
43,35f1ee58-9e3c-4251-991e-9c47b42a3130,rock,0.3364,-0.1473,-0.2771,-0.5661,-0.0359,-0.1305,-0.3356,-0.1182,-0.2153,-0.3315,49.7012,54.2318,57.1961,-0.9497,-0.6719,1.38,0.4601,0.3971,0.3761,-0.8505,66.0224,-1.3954,-0.0358,-1.8213,-0.4760,57.6086,-1.6151,0.1453,-0.1620,-0.7032,-0.8368,0.9294,0.7993,-0.2467,-0.0768,-0.4904,-0.0885,0.1589,0.1190,0.4563,-0.5117,-0.4218,0.1926,0.0650,0.0723,0.2461,-0.1105,-0.1248,-0.1834,0.1085,0.0473
44,3950d762-f987-46ac-8044-86d90e40dd5d,country,-0.5529,0.5291,0.6953,0.5984,-0.1744,0.3674,0.8499,-0.262,0.4939,1.0505,73.7737,71.7265,85.1134,-0.6412,1.4496,-1.172,0.4601,-0.5396,0.3761,-0.8187,73.2194,0.5353,-1.3232,1.4813,0.9358,82.6727,0.8485,-1.5540,-0.9783,0.1801,0.2614,0.0960,-0.2570,-0.0379,0.2314,-0.3064,0.4165,0.5690,-0.2745,-0.3947,-0.2041,0.2261,-0.4117,-0.5125,0.0051,0.2649,-0.3445,-0.4448,0.1916,0.3190,-0.3767
45,3b4fbc80-3286-416d-ae32-35b96a4deab1,country,0.3364,-0.6016,0.2827,-0.3143,-0.4315,-0.5893,1.1965,0.2414,0.1535,0.3662,51.9741,54.1890,66.3102,1.4416,1.2139,0.8037,0.4601,-0.0713,-0.1088,-0.3745,35.9314,-0.237,-0.4649,0.5377,0.2642,66.0751,0.3702,0.8115,0.7167,0.4721,0.0236,-0.3857,0.3814,-0.3497,0.0367,-0.3174,-0.8642,0.5352,-0.3755,0.6072,0.4972,0.1406,0.3526,-0.3387,-0.2321,0.2561,-0.1454,-0.4164,0.8549,0.0600,-0.2301
46,3bd285c0-a681-4f31-90a8-1f17584302b8,hip-hop,-0.5529,-0.3492,-0.6307,-0.6534,-0.1348,-0.1988,-0.746,-0.2333,-0.4706,-1.0023,50.6842,50.2742,50.6596,0.0531,-0.2005,0.4744,-3.0951,-1.4763,-2.0484,0.1966,41.3078,-1.0092,-0.4649,0.0659,-0.7364,50.9711,-1.4464,0.4658,-0.2306,-0.8620,-0.2184,1.2511,-0.1748,-0.6621,-0.0962,0.3051,-0.0705,-0.7058,0.2370,0.2676,-0.1854,0.1937,0.5493,-0.3080,-0.3537,0.0590,0.0786,-0.4261,0.0611,0.0014,-0.5110
47,3d37d164-8481-4c0d-a8f7-49fe08fd9844,rock,0.3364,-0.9549,-0.174,-0.0351,0.6859,-0.8822,-1.129,0.6586,0.2244,-1.3378,60.4196,59.5393,87.4240,-0.2555,1.6068,-1.172,-1.3175,0.8654,0.861,1.5769,97.1685,0.9215,0.8224,0.5377,0.3601,64.7093,-1.1203,0.8292,-0.4067,-0.1110,0.6819,-0.0298,0.5096,-0.1774,0.1547,0.6745,0.8763,-0.2953,-0.3361,-0.4363,-0.6512,-0.4838,-0.0106,0.0797,-0.0980,-0.1262,-0.3876,-0.8116,0.1247,0.1768,0.2186
48,3f6ba929-ff4a-4af8-a896-2803ca3112c0,rock,-0.5529,0.8521,-0.778,-0.3391,1.0816,-0.8822,0.9958,-0.8374,-1.1514,0.0576,67.0958,56.5220,56.5471,0.2074,1.371,0.1451,-1.3175,-1.008,-1.0786,2.0053,61.7157,0.5353,1.2515,0.5377,-0.1196,56.5805,1.8290,0.2788,-0.4012,-0.3205,0.3571,0.8632,0.8670,0.4865,0.7730,-0.1456,0.2833,-0.5967,0.1969,-0.4039,-0.1508,0.6712,-0.4968,-0.1087,0.2242,-0.1606,-0.0851,0.2413,0.1374,-0.3629,-0.0542
49,406e3d68-19c6-48c8-bbbd-9e7b2b550588,rock,0.3364,-0.8035,-0.8811,0.1277,-0.6491,-0.765,-0.9101,-0.8087,-0.8536,-0.8547,62.4691,65.7824,69.2419,0.8245,0.7424,1.7093,-0.1324,0.8654,0.3761,-0.5332,73.0829,-0.237,-0.4649,-2.2932,-0.9968,70.0893,-0.1880,0.4188,1.0342,1.3760,0.2137,-0.4882,-0.7539,-0.1504,-0.5426,0.3314,-0.0690,0.2074,0.8251,-0.7646,-0.4077,-0.0246,-0.3700,-0.2632,0.0420,-0.3666,-0.5972,-0.1195,0.2880,-0.2109,-0.1586
50,42881692-ce43-47a5-848a-be0d8d97896f,rock,-0.5529,-0.0261,-0.0561,-0.0184,-0.8964,-0.5502,1.1965,-0.4634,-0.3571,0.8761,65.3497,69.3494,71.8641,-0.564,-0.6719,-0.8427,0.4601,0.3971,0.3761,1.0375,70.4341,0.9215,0.3933,1.0095,0.7439,69.0947,-1.7513,1.1048,-0.7653,-0.3089,-0.1193,-0.1553,0.5221,-0.5689,0.0412,-0.4359,-0.0682,0.2903,0.1563,0.1925,-0.1141,-0.4937,-0.1326,0.2740,0.0578,0.1253,0.1992,-0.3684,0.1549,-0.0820,-0.0056
51,442f8b2a-b4f0-42f9-9aad-f15c75b9b041,rock,-0.5529,1.2862,-0.0266,0.6338,1.3486,1.2656,0.9958,0.3278,0.0259,-0.251,68.8679,74.0519,75.6080,1.7502,1.371,1.38,0.4601,-1.008,-0.1088,-0.8187,26.7331,-1.0092,1.2515,1.0095,-0.2293,70.9021,-0.8330,1.6433,0.1048,0.1535,0.0722,-0.3144,0.2322,0.1342,-0.4777,-0.9583,0.5638,-0.2815,0.2879,0.1243,0.0425,-0.5031,-0.8010,-0.4349,0.2246,-0.3169,0.5994,-0.0575,-0.2793,-0.1134,-0.2081
52,44f40ac4-f647-4d27-9813-25b792b58f00,pop,-0.5529,-0.753,-0.778,0.5244,-0.6392,-0.7357,-0.8827,-0.8518,-0.7827,-0.6669,68.1983,72.7983,75.1688,-0.9497,-0.5148,-0.4311,0.4601,0.3971,0.3761,-0.4062,73.0911,0.5353,-0.0358,-2.2932,-0.8324,74.9586,-1.9027,0.8862,-0.3684,-0.6536,0.9516,-0.5651,0.5763,0.1255,0.1077,-0.5764,-0.0415,-0.1420,0.0364,0.0069,-0.4568,-0.1302,-0.5964,-0.1337,0.1260,-0.2246,-0.0788,-0.0936,-0.1704,0.2012,-0.4067
53,47840458-09f4-4f06-94f1-37c7b19b54b7,pop,0.3364,-0.5814,0.1943,-0.5276,-0.5107,-0.56,-0.7277,0.486,0.267,-0.0631,53.4499,52.1144,53.5788,1.7502,1.5282,-1.172,0.4601,0.3971,-1.0786,-1.136,37.3432,-0.237,-0.4649,-2.2932,0.0038,53.7570,0.8804,0.0455,0.7588,-0.9813,-0.0266,-0.5492,-0.8801,-0.8359,-0.0046,0.1586,0.4233,-0.0482,-1.1171,0.6089,-0.0504,-0.3048,-0.1099,-0.1975,-0.6983,-0.2487,-0.7657,0.5892,0.0122,-0.5781,0.3700
54,491ded48-ec70-42cd-bba3-7fc4b0115f56,rock,-0.5529,-1.0256,-1.5588,3.3362,-0.8964,-0.9798,-1.129,-1.3265,-1.4493,-1.5927,124.6019,124.6019,124.6019,-0.9497,-1.1433,-1.172,-4.8727,0.8654,-3.0182,-1.374,0.0,-2.5538,1.2515,1.0095,-1.8055,124.6019,0.0479,1.6708,1.0128,0.9580,-0.2601,0.6858,0.3732,0.4132,-0.4481,-0.2013,0.5648,-0.1735,0.1006,-0.2504,-0.1705,0.0137,-0.5088,-0.1332,0.4640,0.4325,0.4762,0.2985,-0.0869,-0.0195,0.1734
55,498f132b-c8a3-4d51-a906-367704f692ae,country,-0.5529,1.4377,1.0488,-0.1261,1.1904,1.4315,0.9594,1.1045,1.0613,0.8358,65.3675,62.6522,62.1691,1.7502,1.5282,-1.0897,0.4601,0.3971,-0.5937,-0.6442,51.7008,0.9215,0.3933,0.0659,0.9084,56.4709,-0.0225,-1.4662,0.0992,0.8182,1.2123,0.2589,-0.6009,-0.1605,-0.3594,0.5475,0.2641,-0.5800,0.2982,1.1754,-0.0792,-0.2729,0.1056,0.4548,0.2627,1.1082,0.3856,0.1319,-0.3011,-0.4528,-0.5092
56,4e6778c4-f0b2-421c-bcf8-d028808b625c,hip-hop,-0.5529,-0.8640,-1.3231,-1.5039,-0.7381,-0.8236,-0.9831,-1.0964,-1.2224,-1.3646,12.2330,18.3376,79.1644,-0.9497,-0.7505,-0.3488,0.4601,0.3971,0.3761,-0.8981,94.9438,-2.5538,1.2515,0.0659,-1.5588,78.7732,-1.3033,0.9252,-0.8025,-0.0349,-0.1626,-0.3493,-0.7141,-0.3430,0.5476,0.0564,-0.2115,0.3297,-0.4285,-0.2857,0.2395,0.6751,0.7280,-0.0429,0.4611,-0.0644,0.6023,-0.6008,-0.4568,-0.2580,-0.2458
57,4eb7f78a-a865-4e7f-939c-56bcd4165ebf,hip-hop,0.3364,-0.965,-0.2624,0.361,-0.8074,-0.6772,1.1965,-0.1038,-0.1585,-0.5596,62.1176,68.5306,83.9785,-0.7183,-0.8291,-1.0074,0.4601,0.3971,-0.5937,0.2284,65.6850,-1.0092,1.2515,0.5377,0.0175,75.8504,0.7887,-0.4082,-0.4600,-0.7185,0.3336,-1.4410,0.5120,0.6329,-1.1528,-0.1509,-0.2726,-0.6456,0.3160,-0.1798,0.5305,0.0720,-0.1631,0.3171,-0.1001,-0.2185,0.5450,0.1696,-0.3681,0.2434,0.4612
58,53117da6-0a53-3a33-b318-65a41812e307,pop,-0.5529,-0.8640,0.0765,0.3492,-0.748,-0.8138,-0.9831,-1.0388,-0.2862,1.1444,27.0778,65.9195,100.9935,-0.564,-0.6719,-0.8427,0.4601,-0.5396,0.861,1.7356,78.0755,0.9215,-2.1814,1.0095,0.9906,99.5269,-0.5958,0.5084,0.7747,1.1940,-1.1220,-0.1279,0.7846,0.1197,-0.5180,0.7082,0.6133,0.3875,-0.4319,0.1932,0.1170,0.0439,-0.1805,-0.5319,-0.3599,0.3437,-0.1509,0.0042,0.0672,-0.4650,0.6558
59,55267b7f-24b1-3180-b988-4990e07f88c8,electronic,-0.5529,-0.9246,-1.3231,1.0869,-0.7975,-0.8822,-1.0378,-1.1395,-1.2366,-1.2438,28.9127,74.1222,120.7741,-0.6412,-1.1433,0.6391,0.4601,0.3971,0.3761,1.0851,96.2439,0.9215,-2.6105,0.0659,-1.4354,120.6934,-1.0649,0.1623,0.3061,1.0115,-0.6503,-0.2091,0.5334,-1.1128,0.3812,-0.7109,-0.4250,0.4174,0.0651,-0.1926,-0.0869,-0.2439,0.3833,-0.1797,0.0165,-0.3808,-0.1817,0.0095,-0.0686,-0.0346,-0.1753
60,570b207b-6ea4-4c36-9261-53c79e4aee91,hip-hop,1.2257,1.5184,-0.0561,0.6397,-0.8964,1.4901,1.1965,-0.334,0.0826,-0.0631,76.4834,76.1399,77.5860,-0.9497,-0.9076,-0.1842,-0.725,0.3971,1.3459,0.2284,66.9022,-0.6231,1.2515,-0.8777,-0.147,76.7947,-0.0921,0.9586,1.0429,0.3562,-0.2933,-0.0424,0.8018,-0.1582,0.0264,-0.5773,0.2247,-0.4962,0.0060,0.5003,0.7410,-0.6383,-0.3229,-0.5818,0.6130,0.0538,0.1430,0.0801,-0.1134,0.1746,-0.1945
61,587a825a-5712-454f-84c8-87c947a5c37a,rock,-0.5529,-0.7227,-0.5276,-1.6943,-0.5601,-0.6772,-0.8827,0.1551,-0.499,-0.7340,44.0498,29.5324,27.5297,0.8245,0.5853,-1.172,-3.6877,-2.8813,-0.1088,0.149,29.0063,-1.0092,-0.4649,0.0659,-0.3937,43.8384,0.2825,0.7872,-0.9252,-0.5621,-0.2632,0.1048,-0.0170,-0.8429,0.1222,-0.2538,-0.3990,-0.5285,-0.7141,0.6421,-0.0307,0.1673,0.3933,0.6549,0.1898,-0.2151,-0.5764,-0.2748,-0.1475,-0.1814,-0.2616
62,58e81a52-3df7-4a77-ba52-b347359007bf,country,-0.5529,-0.1372,0.0765,0.1075,-0.1151,-0.0231,1.1965,0.3278,0.1819,-0.1571,62.8223,63.2856,69.7515,1.5188,1.4496,1.38,0.4601,0.3971,0.3761,-0.7235,46.4066,-1.0092,-1.3232,-0.4059,-0.0511,65.5267,-0.8127,1.4597,-0.0599,0.0816,0.4273,-1.1125,-0.8427,0.6444,-0.6230,-0.5910,-0.3275,0.2451,0.2315,-0.2681,0.0099,0.2778,-0.1136,-0.2249,0.4569,0.6447,-0.0436,-0.6232,0.1255,-0.0150,-0.0436
63,5b1aacf4-6990-4301-981d-bba0d8683e7b,country,-0.5529,-0.9347,1.0636,2.4612,-0.7678,-0.8919,-1.0469,0.9175,0.9337,1.1981,101.5787,107.5304,112.5504,-0.9497,0.3496,1.7093,0.4601,0.3971,0.3761,-0.6442,53.3152,0.9215,-0.8941,-0.4059,1.0455,110.7901,1.3613,-0.4352,0.4197,0.5697,-0.7834,-0.9831,0.0210,-0.4131,-0.1963,-0.0590,-0.4294,0.7357,0.7298,-0.2340,0.2040,0.3342,0.7793,-0.2903,-0.8614,-0.4111,0.1271,-0.0746,0.3418,-0.2518,-0.1823
64,5d0e6250-aeec-4884-b796-a3e91fcbaaa0,electronic,-0.5529,1.4579,2.0507,-0.3402,1.5662,1.4315,1.1144,2.2266,2.04,1.6945,56.1074,54.1924,58.1551,1.5959,-1.1433,1.6269,0.4601,0.3971,0.3761,-1.3264,22.3971,0.9215,-0.4649,0.0659,1.58,54.7297,0.6859,-0.6465,1.0615,-0.4323,-0.0944,0.1124,-0.1789,0.1765,-0.2276,0.2903,0.0665,0.4695,-0.0853,-0.1374,0.5853,-0.8298,0.3539,0.0810,-0.0406,-0.1751,-0.2332,-0.0713,0.2742,-0.1273,-0.2645
