,faces,filename,genre,hash,minNeighbors,scaleFactor
3539,1,"['2002_c35a752d-4d4c-459c-bc32-8f213bf6024c_country', 'jpg']",country,c35a752d-4d4c-459c-bc32-8f213bf6024c,5,1.1
3540,1,"['2002_c5043588-ff22-40d0-b738-60ce6a817537_hip-hop', 'jpg']",hip-hop,c5043588-ff22-40d0-b738-60ce6a817537,5,1.1
3541,0,"['2002_c685c3cc-41aa-43a6-8c22-8287ce5d4d66_electronic', 'jpg']",electronic,c685c3cc-41aa-43a6-8c22-8287ce5d4d66,5,1.1
3542,0,"['2002_c6ee44b4-b822-40a3-b550-a9dda17802cf_pop', 'jpg']",pop,c6ee44b4-b822-40a3-b550-a9dda17802cf,5,1.1
3543,1,"['2002_c78101f5-409e-456b-bf12-17fcd700f184_hip-hop', 'jpg']",hip-hop,c78101f5-409e-456b-bf12-17fcd700f184,5,1.1
3544,0,"['2002_c89280d4-3ddc-402d-9191-1f9cae7979ca_pop', 'jpg']",pop,c89280d4-3ddc-402d-9191-1f9cae7979ca,5,1.1
3545,0,"['2002_c93f8b71-e341-457f-a680-d9b873219619_rock', 'jpg']",rock,c93f8b71-e341-457f-a680-d9b873219619,5,1.1
3546,3,"['2002_ca42cfbf-7ae5-4dae-8fd6-d0417988d1fa_rock', 'jpg']",rock,ca42cfbf-7ae5-4dae-8fd6-d0417988d1fa,5,1.1
3547,0,"['2002_cac7b228-235b-4cff-b990-5484f849b46f_hip-hop', 'jpg']",hip-hop,cac7b228-235b-4cff-b990-5484f849b46f,5,1.1
3548,0,"['2002_cc199d55-07ea-4c9b-a210-8dd5d5c48436_hip-hop', 'jpg']",hip-hop,cc199d55-07ea-4c9b-a210-8dd5d5c48436,5,1.1
3549,1,"['2002_cc8d2994-c185-48f2-a5fe-8eed2df967b9_country', 'jpg']",country,cc8d2994-c185-48f2-a5fe-8eed2df967b9,5,1.1
3550,0,"['2002_cd31e6f9-152d-45c4-ae33-431266a19e82_pop', 'jpg']",pop,cd31e6f9-152d-45c4-ae33-431266a19e82,5,1.1
3551,1,"['2002_ce1ba5b1-af33-4aee-8e2a-c9fc9ded21d2_country', 'jpg']",country,ce1ba5b1-af33-4aee-8e2a-c9fc9ded21d2,5,1.1
3552,1,"['2002_ce1ba5b1-af33-4aee-8e2a-c9fc9ded21d2_rock', 'jpg']",rock,ce1ba5b1-af33-4aee-8e2a-c9fc9ded21d2,5,1.1
3553,0,"['2002_cf2823eb-9fbd-46a7-af5c-9e4455277c62_rock', 'jpg']",rock,cf2823eb-9fbd-46a7-af5c-9e4455277c62,5,1.1
3554,0,"['2002_cf57ea4b-ac77-4238-aafa-557419cd97a5_electronic', 'jpg']",electronic,cf57ea4b-ac77-4238-aafa-557419cd97a5,5,1.1
3555,0,"['2002_cf77f31c-4951-4490-8917-fce3b8484495_rock', 'jpg']",rock,cf77f31c-4951-4490-8917-fce3b8484495,5,1.1
3556,3,"['2002_d0f33220-75b9-4de0-8dbf-5f456977400c_rock', 'jpg']",rock,d0f33220-75b9-4de0-8dbf-5f456977400c,5,1.1
3557,0,"['2002_d15bdbc1-11ac-3c28-8619-c445ffbe390a_country', 'jpg']",country,d15bdbc1-11ac-3c28-8619-c445ffbe390a,5,1.1
3558,0,"['2002_d15bdbc1-11ac-3c28-8619-c445ffbe390a_rock', 'jpg']",rock,d15bdbc1-11ac-3c28-8619-c445ffbe390a,5,1.1
3559,2,"['2002_d23d2add-2ed4-4acf-b51d-65cebf0d5e8c_pop', 'jpg']",pop,d23d2add-2ed4-4acf-b51d-65cebf0d5e8c,5,1.1
3560,0,"['2002_d24e7761-a7c4-48f6-bd0a-8fa892147191_country', 'jpg']",country,d24e7761-a7c4-48f6-bd0a-8fa892147191,5,1.1
3561,0,"['2002_d2a314ab-986e-40af-8cab-04806ab68ce9_rock', 'jpg']",rock,d2a314ab-986e-40af-8cab-04806ab68ce9,5,1.1
3562,0,"['2002_d43ec83c-bcc9-4504-81fe-6fd92083a0c6_pop', 'jpg']",pop,d43ec83c-bcc9-4504-81fe-6fd92083a0c6,5,1.1
3563,0,"['2002_d462474c-cfb6-41d6-bff9-fde956617610_pop', 'jpg']",pop,d462474c-cfb6-41d6-bff9-fde956617610,5,1.1
3564,4,"['2002_d4c9ba2d-7f50-431d-8b63-f21148b82963_hip-hop', 'jpg']",hip-hop,d4c9ba2d-7f50-431d-8b63-f21148b82963,5,1.1
3565,1,"['2002_d50a57de-6ee5-4eb3-89de-ec8c08b9fa12_hip-hop', 'jpg']",hip-hop,d50a57de-6ee5-4eb3-89de-ec8c08b9fa12,5,1.1
3566,2,"['2002_d52cceeb-4928-49cb-9395-87f3c1da4e53_electronic', 'jpg']",electronic,d52cceeb-4928-49cb-9395-87f3c1da4e53,5,1.1
3567,1,"['2002_d57cc5ee-dadb-418c-a4d0-ba2364720503_country', 'jpg']",country,d57cc5ee-dadb-418c-a4d0-ba2364720503,5,1.1
3568,1,"['2002_d6866d39-8de0-4395-929e-00bfbe1a1a32_country', 'jpg']",country,d6866d39-8de0-4395-929e-00bfbe1a1a32,5,1.1
3569,0,"['2002_d7511d72-946e-4bce-9af3-875f47c824c2_country', 'jpg']",country,d7511d72-946e-4bce-9af3-875f47c824c2,5,1.1
3570,0,"['2002_d79314b3-323b-48f4-957a-a8c403dee17c_hip-hop', 'jpg']",hip-hop,d79314b3-323b-48f4-957a-a8c403dee17c,5,1.1
3571,1,"['2002_d79eb97d-7599-482d-8e7d-115c9d217985_hip-hop', 'jpg']",hip-hop,d79eb97d-7599-482d-8e7d-115c9d217985,5,1.1
3572,1,"['2002_d7f6f747-94c1-42ac-a1f5-a996c8e00192_electronic', 'jpg']",electronic,d7f6f747-94c1-42ac-a1f5-a996c8e00192,5,1.1
3573,0,"['2002_d8daf76c-7333-4673-b2fb-ff39f8feff6f_electronic', 'jpg']",electronic,d8daf76c-7333-4673-b2fb-ff39f8feff6f,5,1.1
3574,1,"['2002_d92a1020-bf6e-41eb-88c1-7dc0dc38ec5c_hip-hop', 'jpg']",hip-hop,d92a1020-bf6e-41eb-88c1-7dc0dc38ec5c,5,1.1
3575,0,"['2002_d94f8f40-73a1-4acf-b9d6-6b61aa768753_country', 'jpg']",country,d94f8f40-73a1-4acf-b9d6-6b61aa768753,5,1.1
3576,0,"['2002_d97ff42e-f71f-42de-bb1b-781739a1643b_rock', 'jpg']",rock,d97ff42e-f71f-42de-bb1b-781739a1643b,5,1.1
3577,0,"['2002_dbdc9220-5572-40d6-945d-76981eb06087_rock', 'jpg']",rock,dbdc9220-5572-40d6-945d-76981eb06087,5,1.1
3578,0,"['2002_dc47eef1-d4bf-4986-a081-5af8e89e37b0_electronic', 'jpg']",electronic,dc47eef1-d4bf-4986-a081-5af8e89e37b0,5,1.1
3579,0,"['2002_dc6de764-d685-45d7-b121-a272bc417225_pop', 'jpg']",pop,dc6de764-d685-45d7-b121-a272bc417225,5,1.1
3580,0,"['2002_decc1d08-b739-4d91-9e26-74e36b6ccb84_country', 'jpg']",country,decc1d08-b739-4d91-9e26-74e36b6ccb84,5,1.1
3581,0,"['2002_decc1d08-b739-4d91-9e26-74e36b6ccb84_pop', 'jpg']",pop,decc1d08-b739-4d91-9e26-74e36b6ccb84,5,1.1
3582,0,"['2002_df291e4b-4628-4b05-b754-64cf689c07c2_hip-hop', 'jpg']",hip-hop,df291e4b-4628-4b05-b754-64cf689c07c2,5,1.1
3583,0,"['2002_df38b13a-65b4-4f0d-8d2a-faa2ee1a727f_hip-hop', 'jpg']",hip-hop,df38b13a-65b4-4f0d-8d2a-faa2ee1a727f,5,1.1
3584,0,"['2002_e00f79af-9ab5-44b4-87d6-0edcf919339f_hip-hop', 'jpg']",hip-hop,e00f79af-9ab5-44b4-87d6-0edcf919339f,5,1.1
3585,3,"['2002_e039783f-def2-4e96-af2d-1b892639d9ba_rock', 'jpg']",rock,e039783f-def2-4e96-af2d-1b892639d9ba,5,1.1
3586,1,"['2002_e1c056a1-136c-4e41-9003-5bcbdb958bb7_rock', 'jpg']",rock,e1c056a1-136c-4e41-9003-5bcbdb958bb7,5,1.1
3587,0,"['2002_e201323b-b3ff-47b1-bf30-37f6f99630b9_pop', 'jpg']",pop,e201323b-b3ff-47b1-bf30-37f6f99630b9,5,1.1
3588,1,"['2002_e2488f20-4510-4db1-afbf-edc26540056c_hip-hop', 'jpg']",hip-hop,e2488f20-4510-4db1-afbf-edc26540056c,5,1.1
3589,0,"['2002_e27f633e-f508-4c32-98db-a68eba043e90_hip-hop', 'jpg']",hip-hop,e27f633e-f508-4c32-98db-a68eba043e90,5,1.1
3590,0,"['2002_e2ec505d-42b9-4681-8a35-b3910e00e973_country', 'jpg']",country,e2ec505d-42b9-4681-8a35-b3910e00e973,5,1.1
3591,1,"['2002_e3540aab-88e4-4d84-b652-bf5aa2bbe85d_pop', 'jpg']",pop,e3540aab-88e4-4d84-b652-bf5aa2bbe85d,5,1.1
3592,0,"['2002_e3929064-f28d-4c1d-a782-a08471070ff8_rock', 'jpg']",rock,e3929064-f28d-4c1d-a782-a08471070ff8,5,1.1
3593,0,"['2002_e3ecbe71-4a21-488a-aadc-0531e133c010_rock', 'jpg']",rock,e3ecbe71-4a21-488a-aadc-0531e133c010,5,1.1
3594,3,"['2002_e52e1dbe-1ebd-45e0-8e21-0037aa677c6d_hip-hop', 'jpg']",hip-hop,e52e1dbe-1ebd-45e0-8e21-0037aa677c6d,5,1.1
3595,0,"['2002_e5b26548-e142-4cab-95b4-bc53fa62c1b9_rock', 'jpg']",rock,e5b26548-e142-4cab-95b4-bc53fa62c1b9,5,1.1
3596,0,"['2002_e6298a1f-c1c0-4984-acb5-fad7c760d5ed_rock', 'jpg']",rock,e6298a1f-c1c0-4984-acb5-fad7c760d5ed,5,1.1
3597,4,"['2002_e6305776-d601-416c-bf44-a64c4561b319_hip-hop', 'jpg']",hip-hop,e6305776-d601-416c-bf44-a64c4561b319,5,1.1
3598,1,"['2002_e8024293-db92-4a31-b211-fb9717c615dd_hip-hop', 'jpg']",hip-hop,e8024293-db92-4a31-b211-fb9717c615dd,5,1.1
3599,1,"['2002_e99114cc-85a3-4923-af1d-fab56aebdfd9_rock', 'jpg']",rock,e99114cc-85a3-4923-af1d-fab56aebdfd9,5,1.1
3600,1,"['2002_e9bc0844-704a-470f-bf98-6573160e29c5_rock', 'jpg']",rock,e9bc0844-704a-470f-bf98-6573160e29c5,5,1.1
3601,0,"['2002_ea6c064e-76be-43e8-887c-6f45657c2e83_electronic', 'jpg']",electronic,ea6c064e-76be-43e8-887c-6f45657c2e83,5,1.1
3602,0,"['2002_ebb787fe-ef3c-4c3a-9931-74c84f5d140d_pop', 'jpg']",pop,ebb787fe-ef3c-4c3a-9931-74c84f5d140d,5,1.1
3603,1,"['2002_ec1da0fc-d7f4-417f-abaf-19c3919f5b85_rock', 'jpg']",rock,ec1da0fc-d7f4-417f-abaf-19c3919f5b85,5,1.1
3604,0,"['2002_ed2bcaf9-38b5-4542-b814-00bb6f45a6f3_hip-hop', 'jpg']",hip-hop,ed2bcaf9-38b5-4542-b814-00bb6f45a6f3,5,1.1
3605,0,"['2002_ee487cfd-086b-4e29-aca5-8b7f303f1fe9_country', 'jpg']",country,ee487cfd-086b-4e29-aca5-8b7f303f1fe9,5,1.1
3606,0,"['2002_ef757cf6-1d92-48f2-b71f-e742b4a78546_electronic', 'jpg']",electronic,ef757cf6-1d92-48f2-b71f-e742b4a78546,5,1.1
3607,0,"['2002_efba4a0d-07f2-30dc-87f3-d2b7dfeb61ca_electronic', 'jpg']",electronic,efba4a0d-07f2-30dc-87f3-d2b7dfeb61ca,5,1.1
3608,0,"['2002_f0d5ab53-cfa7-4877-bf43-6348c348eb7f_country', 'jpg']",country,f0d5ab53-cfa7-4877-bf43-6348c348eb7f,5,1.1
3609,0,"['2002_f0d5ab53-cfa7-4877-bf43-6348c348eb7f_rock', 'jpg']",rock,f0d5ab53-cfa7-4877-bf43-6348c348eb7f,5,1.1
3610,0,"['2002_f26133cc-b165-43dd-8a63-cba754156e93_country', 'jpg']",country,f26133cc-b165-43dd-8a63-cba754156e93,5,1.1
3611,0,"['2002_f460c496-6d7c-4fbc-8a67-53ab425a32b1_hip-hop', 'jpg']",hip-hop,f460c496-6d7c-4fbc-8a67-53ab425a32b1,5,1.1
3612,0,"['2002_f6527ea9-3c1b-425f-a60c-42982445f0ec_electronic', 'jpg']",electronic,f6527ea9-3c1b-425f-a60c-42982445f0ec,5,1.1
3613,2,"['2002_f7d7b055-65af-48f7-b451-6a449df81004_pop', 'jpg']",pop,f7d7b055-65af-48f7-b451-6a449df81004,5,1.1
3614,1,"['2002_f806cc5e-b5cc-465c-b3ac-ff11fb27f65f_country', 'jpg']",country,f806cc5e-b5cc-465c-b3ac-ff11fb27f65f,5,1.1
3615,0,"['2002_f80b03b5-3d86-44df-a3dc-7db526b60643_hip-hop', 'jpg']",hip-hop,f80b03b5-3d86-44df-a3dc-7db526b60643,5,1.1
3616,0,"['2002_f85c9388-3808-4064-bf77-37e12fca5bed_electronic', 'jpg']",electronic,f85c9388-3808-4064-bf77-37e12fca5bed,5,1.1
3617,1,"['2002_f874a99a-3196-4c45-ad07-dc289a48c71a_pop', 'jpg']",pop,f874a99a-3196-4c45-ad07-dc289a48c71a,5,1.1
3618,0,"['2002_f9f328ed-1aef-471f-8e00-79c6a997bd94_country', 'jpg']",country,f9f328ed-1aef-471f-8e00-79c6a997bd94,5,1.1
3619,0,"['2002_fa2c2f1e-4ac5-467c-9d84-f8b68ca65df3_pop', 'jpg']",pop,fa2c2f1e-4ac5-467c-9d84-f8b68ca65df3,5,1.1
3620,2,"['2002_fabcf2c3-f373-44b1-9100-6d319b9c4d2e_hip-hop', 'jpg']",hip-hop,fabcf2c3-f373-44b1-9100-6d319b9c4d2e,5,1.1
3621,0,"['2002_fb01f77a-91f6-4668-9206-29299440715b_rock', 'jpg']",rock,fb01f77a-91f6-4668-9206-29299440715b,5,1.1
3622,0,"['2002_fcebb91b-355c-4557-8cbf-bad01c17aa71_country', 'jpg']",country,fcebb91b-355c-4557-8cbf-bad01c17aa71,5,1.1
3623,0,"['2002_fdd0a8cc-8eb8-40bc-beb4-3416036e031c_electronic', 'jpg']",electronic,fdd0a8cc-8eb8-40bc-beb4-3416036e031c,5,1.1
3624,0,"['2002_fe66a022-5d62-3a4d-840d-0a68de8c9dad_rock', 'jpg']",rock,fe66a022-5d62-3a4d-840d-0a68de8c9dad,5,1.1
3625,1,"['2002_febaf0c3-c350-4b06-a5f5-f2dd20db9afc_rock', 'jpg']",rock,febaf0c3-c350-4b06-a5f5-f2dd20db9afc,5,1.1
3626,0,"['2002_ff6620e0-675b-4ecb-a991-d2b467a61a5b_hip-hop', 'jpg']",hip-hop,ff6620e0-675b-4ecb-a991-d2b467a61a5b,5,1.1
3627,1,"['2002_ffd5d99f-ea2b-487b-81c9-b15c53294508_hip-hop', 'jpg']",hip-hop,ffd5d99f-ea2b-487b-81c9-b15c53294508,5,1.1
3628,0,"['2003_009e3bb3-3733-4e3a-b81b-f09135deeb09_hip-hop', 'jpg']",hip-hop,009e3bb3-3733-4e3a-b81b-f09135deeb09,5,1.1
3629,3,"['2003_0292804e-bf3f-4556-b44c-195774ae700d_pop', 'jpg']",pop,0292804e-bf3f-4556-b44c-195774ae700d,5,1.1
3630,0,"['2003_030a3b85-f073-3aa9-8975-5d5735163051_pop', 'jpg']",pop,030a3b85-f073-3aa9-8975-5d5735163051,5,1.1
3631,2,"['2003_04a2830a-0dc0-4c23-83af-f65cabef559e_hip-hop', 'jpg']",hip-hop,04a2830a-0dc0-4c23-83af-f65cabef559e,5,1.1
3632,0,"['2003_04b6d213-74ee-4253-b7c1-e3e2e3f5ee39_country', 'jpg']",country,04b6d213-74ee-4253-b7c1-e3e2e3f5ee39,5,1.1
3633,0,"['2003_05673855-01a4-4468-a001-606052d5e457_electronic', 'jpg']",electronic,05673855-01a4-4468-a001-606052d5e457,5,1.1
3634,0,"['2003_05cccd55-f4bb-40e2-91d6-80b8e1b5e3e6_electronic', 'jpg']",electronic,05cccd55-f4bb-40e2-91d6-80b8e1b5e3e6,5,1.1
3635,1,"['2003_07567f97-a074-4a67-a1b3-ccacc861fdf5_hip-hop', 'jpg']",hip-hop,07567f97-a074-4a67-a1b3-ccacc861fdf5,5,1.1
3636,0,"['2003_08061804-081c-4648-aff4-542d0041a0c5_rock', 'jpg']",rock,08061804-081c-4648-aff4-542d0041a0c5,5,1.1
3637,0,"['2003_099529cd-433a-49f6-8001-9e72308da8e7_rock', 'jpg']",rock,099529cd-433a-49f6-8001-9e72308da8e7,5,1.1
3638,0,"['2003_09c0e2bf-44a7-4c8b-b7a5-b8538658cdd3_hip-hop', 'jpg']",hip-hop,09c0e2bf-44a7-4c8b-b7a5-b8538658cdd3,5,1.1
3639,0,"['2003_09e8b834-d8a0-443b-ace7-30fa435c588b_rock', 'jpg']",rock,09e8b834-d8a0-443b-ace7-30fa435c588b,5,1.1
3640,4,"['2003_0a4c29e2-a3b5-4c20-8f08-7259fd1fc4c4_pop', 'jpg']",pop,0a4c29e2-a3b5-4c20-8f08-7259fd1fc4c4,5,1.1
3641,0,"['2003_0a87cc1d-335a-4591-954a-f5286a0a7502_pop', 'jpg']",pop,0a87cc1d-335a-4591-954a-f5286a0a7502,5,1.1
3642,0,"['2003_0c0aede0-aeb8-46ca-b429-6d76c62dfb60_pop', 'jpg']",pop,0c0aede0-aeb8-46ca-b429-6d76c62dfb60,5,1.1
3643,0,"['2003_0c562d16-48c0-4912-b40f-9f5826673da1_pop', 'jpg']",pop,0c562d16-48c0-4912-b40f-9f5826673da1,5,1.1
3644,0,"['2003_0c5f99da-3386-41aa-b28e-7bde860dad04_rock', 'jpg']",rock,0c5f99da-3386-41aa-b28e-7bde860dad04,5,1.1
3645,0,"['2003_0c7b38bc-ed06-4f9f-b610-e0509d0fbd3c_country', 'jpg']",country,0c7b38bc-ed06-4f9f-b610-e0509d0fbd3c,5,1.1
3646,1,"['2003_0c94c5cd-0c64-4c9c-8202-4458ce7dce61_hip-hop', 'jpg']",hip-hop,0c94c5cd-0c64-4c9c-8202-4458ce7dce61,5,1.1
3647,3,"['2003_0cb42230-d8d8-4b90-ac35-bdb3ff5b7ba1_electronic', 'jpg']",electronic,0cb42230-d8d8-4b90-ac35-bdb3ff5b7ba1,5,1.1
3648,0,"['2003_0d2513bd-2fea-48d2-8638-98a47fe1ee3b_hip-hop', 'jpg']",hip-hop,0d2513bd-2fea-48d2-8638-98a47fe1ee3b,5,1.1
3649,2,"['2003_0ebdb2a8-3840-4aea-b97e-08f849cca22f_electronic', 'jpg']",electronic,0ebdb2a8-3840-4aea-b97e-08f849cca22f,5,1.1
3650,0,"['2003_0f4fc6c9-1a77-4bc7-b757-79e542378972_rock', 'jpg']",rock,0f4fc6c9-1a77-4bc7-b757-79e542378972,5,1.1
3651,0,"['2003_108e039c-3590-48f4-aac2-05a1fc4438dc_rock', 'jpg']",rock,108e039c-3590-48f4-aac2-05a1fc4438dc,5,1.1
3652,1,"['2003_124f973d-94a3-4d8a-a065-5dd31c98996a_electronic', 'jpg']",electronic,124f973d-94a3-4d8a-a065-5dd31c98996a,5,1.1
3653,1,"['2003_12e5e43e-4283-4acd-87fe-5bf702ef0b7b_rock', 'jpg']",rock,12e5e43e-4283-4acd-87fe-5bf702ef0b7b,5,1.1
3654,2,"['2003_130cf853-cde5-416e-b153-85e4fa47490c_rock', 'jpg']",rock,130cf853-cde5-416e-b153-85e4fa47490c,5,1.1
3655,0,"['2003_135b362d-5e2e-30e2-9b92-665b8d5d9c63_electronic', 'jpg']",electronic,135b362d-5e2e-30e2-9b92-665b8d5d9c63,5,1.1
3656,0,"['2003_141fd27f-bcc6-4163-b0ee-df7868f70311_electronic', 'jpg']",electronic,141fd27f-bcc6-4163-b0ee-df7868f70311,5,1.1
3657,2,"['2003_1487371d-3f51-447d-8c14-8508f97f7a56_pop', 'jpg']",pop,1487371d-3f51-447d-8c14-8508f97f7a56,5,1.1
3658,0,"['2003_14a98483-7c2d-4b9b-917f-e0b1e190a421_rock', 'jpg']",rock,14a98483-7c2d-4b9b-917f-e0b1e190a421,5,1.1
3659,0,"['2003_14c02e6a-695b-44ba-bed7-d3e18231722d_hip-hop', 'jpg']",hip-hop,14c02e6a-695b-44ba-bed7-d3e18231722d,5,1.1
3660,0,"['2003_14d51fab-9905-4f8f-9d9b-b5b97e7a09e6_hip-hop', 'jpg']",hip-hop,14d51fab-9905-4f8f-9d9b-b5b97e7a09e6,5,1.1
3661,0,"['2003_15b501cd-0a5b-474a-8a93-1b3f93778b35_pop', 'jpg']",pop,15b501cd-0a5b-474a-8a93-1b3f93778b35,5,1.1
3662,1,"['2003_15ed58f1-bf0d-4083-8463-78cf8ce76f75_hip-hop', 'jpg']",hip-hop,15ed58f1-bf0d-4083-8463-78cf8ce76f75,5,1.1
3663,1,"['2003_161414b6-530a-4987-9b01-e496bb1f581a_country', 'jpg']",country,161414b6-530a-4987-9b01-e496bb1f581a,5,1.1
3664,1,"['2003_176ce0c0-d7a1-431b-a562-bde35fbfd5ee_country', 'jpg']",country,176ce0c0-d7a1-431b-a562-bde35fbfd5ee,5,1.1
3665,0,"['2003_180019c6-a89c-4a17-bd8c-f0c2a1b6d513_country', 'jpg']",country,180019c6-a89c-4a17-bd8c-f0c2a1b6d513,5,1.1
3666,0,"['2003_19b58568-93e5-446f-aef4-4c1009537a20_country', 'jpg']",country,19b58568-93e5-446f-aef4-4c1009537a20,5,1.1
3667,0,"['2003_1a350e86-b422-4bd1-bcc6-0116990c9558_hip-hop', 'jpg']",hip-hop,1a350e86-b422-4bd1-bcc6-0116990c9558,5,1.1
3668,1,"['2003_1a580926-cb0b-437d-8aa1-bba6a9eb593f_pop', 'jpg']",pop,1a580926-cb0b-437d-8aa1-bba6a9eb593f,5,1.1
3669,3,"['2003_1a60ad0a-f902-457f-bc4a-e795bbfec930_rock', 'jpg']",rock,1a60ad0a-f902-457f-bc4a-e795bbfec930,5,1.1
3670,0,"['2003_1a97081b-4d93-464b-b9bc-b627615a60bc_electronic', 'jpg']",electronic,1a97081b-4d93-464b-b9bc-b627615a60bc,5,1.1
3671,0,"['2003_1a9aff58-ac4c-45c6-9a5a-bbbea6d35a44_pop', 'jpg']",pop,1a9aff58-ac4c-45c6-9a5a-bbbea6d35a44,5,1.1
3672,0,"['2003_1ad4e94c-c101-4956-8124-599e8e4c6160_hip-hop', 'jpg']",hip-hop,1ad4e94c-c101-4956-8124-599e8e4c6160,5,1.1
3673,0,"['2003_1bb73ee9-3e43-366f-bd26-df148cc7165e_rock', 'jpg']",rock,1bb73ee9-3e43-366f-bd26-df148cc7165e,5,1.1
3674,0,"['2003_1c0dd4d5-a60a-4621-a061-c15389ee5184_hip-hop', 'jpg']",hip-hop,1c0dd4d5-a60a-4621-a061-c15389ee5184,5,1.1
3675,1,"['2003_1cb095e2-cb4d-39c1-9229-05b4f3ab60e0_electronic', 'jpg']",electronic,1cb095e2-cb4d-39c1-9229-05b4f3ab60e0,5,1.1
3676,0,"['2003_1ce93d7d-0309-323a-8670-8a119b3ca301_country', 'jpg']",country,1ce93d7d-0309-323a-8670-8a119b3ca301,5,1.1
3677,0,"['2003_1d535ccd-41e2-42b3-9ce2-8ded745602a4_country', 'jpg']",country,1d535ccd-41e2-42b3-9ce2-8ded745602a4,5,1.1
3678,0,"['2003_1dde490b-06ba-41f0-b9c9-32283416ccda_rock', 'jpg']",rock,1dde490b-06ba-41f0-b9c9-32283416ccda,5,1.1
3679,1,"['2003_1f722dfc-b1dc-40c7-ba48-aa1bab03621e_rock', 'jpg']",rock,1f722dfc-b1dc-40c7-ba48-aa1bab03621e,5,1.1
3680,0,"['2003_1fac89e5-ad0d-4b2e-a189-68d694b50bfc_hip-hop', 'jpg']",hip-hop,1fac89e5-ad0d-4b2e-a189-68d694b50bfc,5,1.1
3681,1,"['2003_1fcc1826-f67a-4d7f-8355-41c1ec4d0c96_pop', 'jpg']",pop,1fcc1826-f67a-4d7f-8355-41c1ec4d0c96,5,1.1
3682,0,"['2003_1ffbd46b-16db-436e-9353-24aba5a43d7a_country', 'jpg']",country,1ffbd46b-16db-436e-9353-24aba5a43d7a,5,1.1
3683,1,"['2003_205fec78-6e58-469c-a0cc-46fb78043987_hip-hop', 'jpg']",hip-hop,205fec78-6e58-469c-a0cc-46fb78043987,5,1.1
3684,0,"['2003_2073b4cb-125e-32cd-b134-9eae90178606_hip-hop', 'jpg']",hip-hop,2073b4cb-125e-32cd-b134-9eae90178606,5,1.1
3685,0,"['2003_22045943-3458-4665-a474-f32208b0bf01_rock', 'jpg']",rock,22045943-3458-4665-a474-f32208b0bf01,5,1.1
3686,1,"['2003_23930c3c-c6dc-4035-baf9-bdf6b68b55b6_hip-hop', 'jpg']",hip-hop,23930c3c-c6dc-4035-baf9-bdf6b68b55b6,5,1.1
3687,1,"['2003_2525cd17-788c-4c06-b4e9-d423336c51fe_hip-hop', 'jpg']",hip-hop,2525cd17-788c-4c06-b4e9-d423336c51fe,5,1.1
3688,0,"['2003_25a69f95-4c92-443b-bb10-709e0dc20f7e_electronic', 'jpg']",electronic,25a69f95-4c92-443b-bb10-709e0dc20f7e,5,1.1
3689,1,"['2003_25d06708-7b85-40b6-b1e7-7c644f177082_rock', 'jpg']",rock,25d06708-7b85-40b6-b1e7-7c644f177082,5,1.1
3690,1,"['2003_25dc5f0a-65dc-4c56-9ad5-2dde8e428a02_country', 'jpg']",country,25dc5f0a-65dc-4c56-9ad5-2dde8e428a02,5,1.1
3691,0,"['2003_260d2222-8651-46e1-8d2b-47aab4de6537_rock', 'jpg']",rock,260d2222-8651-46e1-8d2b-47aab4de6537,5,1.1
3692,0,"['2003_266e00bb-f3bd-4594-a81a-c1dea15cf167_rock', 'jpg']",rock,266e00bb-f3bd-4594-a81a-c1dea15cf167,5,1.1
3693,0,"['2003_2704c15a-744b-48f8-bc08-9647765d1127_electronic', 'jpg']",electronic,2704c15a-744b-48f8-bc08-9647765d1127,5,1.1
3694,3,"['2003_271b11e5-0bc7-4f7b-8852-3dd69b9752fd_electronic', 'jpg']",electronic,271b11e5-0bc7-4f7b-8852-3dd69b9752fd,5,1.1
3695,0,"['2003_27a2ff98-b36e-4897-959d-851bdfdfc81f_hip-hop', 'jpg']",hip-hop,27a2ff98-b36e-4897-959d-851bdfdfc81f,5,1.1
3696,0,"['2003_282175c2-dcd6-4e69-aa56-a5be32a13a52_hip-hop', 'jpg']",hip-hop,282175c2-dcd6-4e69-aa56-a5be32a13a52,5,1.1
3697,0,"['2003_28dce356-e7e8-457e-8038-6c86be29a822_hip-hop', 'jpg']",hip-hop,28dce356-e7e8-457e-8038-6c86be29a822,5,1.1
3698,1,"['2003_2a32c0a4-f72f-4802-9ec5-75969e60eda9_pop', 'jpg']",pop,2a32c0a4-f72f-4802-9ec5-75969e60eda9,5,1.1
3699,0,"['2003_2ae54945-0599-41c9-9206-d4c882295014_country', 'jpg']",country,2ae54945-0599-41c9-9206-d4c882295014,5,1.1
3700,0,"['2003_2bdb07db-395f-40f3-b6a1-fa65a4f3ecc8_country', 'jpg']",country,2bdb07db-395f-40f3-b6a1-fa65a4f3ecc8,5,1.1
3701,0,"['2003_2c5c403d-4980-31d0-bb1a-f7f677e25e9e_rock', 'jpg']",rock,2c5c403d-4980-31d0-bb1a-f7f677e25e9e,5,1.1
3702,3,"['2003_2dbd4384-9d2d-3661-8baf-a51d5e2e0162_country', 'jpg']",country,2dbd4384-9d2d-3661-8baf-a51d5e2e0162,5,1.1
3703,0,"['2003_2f82a5a3-d049-3cf9-a38f-c2250b1e228d_country', 'jpg']",country,2f82a5a3-d049-3cf9-a38f-c2250b1e228d,5,1.1
