,genre,gray_max,gray_med,gray_std,hash
4170,pop,0.0243,-0.0266,-0.645,4fd1f35c-c2f6-49b9-bb21-8363226be71c
4171,rock,-1.0256,-0.115,-0.2096,506519bb-e69f-4733-aaad-9a1db88bd295
4172,rock,1.5487,-0.0561,0.3722,5100d81f-429f-494f-9a94-3b9317fefcdd
4173,electronic,-0.9448,-1.441,0.0438,5121be34-e138-3ddc-b2a8-d5493bf0b153
4174,hip-hop,1.5487,-0.1445,0.0967,5134e525-ae90-4d45-a398-9bdca75d805c
4175,hip-hop,-0.9448,-0.6012,-0.0024,520581c6-f85e-40f8-b392-f59523baaa49
4176,rock,0.8925,0.7394,-0.2641,521aa74b-7f77-4c64-952b-419fdcaf3e1d
4177,pop,0.0849,0.1354,-0.8117,52621b23-93b2-4e07-b807-e44e91472900
4178,hip-hop,-0.6621,-0.7044,-0.3168,533ca11e-b01c-46d5-9015-411b4e3e99eb
4179,country,0.6401,0.5037,-0.245,537c9423-b2f5-4c10-8a1a-1a07a09166df
4180,hip-hop,-0.9044,-0.9548,0.7198,56c76359-e7d8-465c-8e84-fdcce75dbb80
4181,rock,-0.6319,-0.8811,0.969,570e3951-5811-462e-af10-a5571406d2e1
4182,rock,1.0339,0.0028,0.1496,58b8ce09-7983-43bb-8c75-aac23e80bd94
4183,pop,1.266,1.756,0.3363,58e172d7-5e3c-46d4-b12b-fac2fad21ca0
4184,country,-0.6621,-0.7191,-0.5548,5a16be9d-18d1-4e4e-85ad-82b59521bb82
4185,electronic,-0.8439,-1.2642,0.237,5a2240f3-617e-4113-a508-8068d3151bd6
4186,rock,1.0339,1.4466,0.7371,5bee6482-be60-4f6c-91d9-e332e50f4347
4187,hip-hop,1.1752,1.6087,-0.5374,5e086b37-e955-326b-a666-ac57c416aac6
4188,country,-1.0256,-0.2918,0.0901,5e2110fa-7893-4191-bdc5-10c358273651
4189,electronic,-1.0256,-1.3084,0.0993,5ea95501-8ae3-461c-b4ec-c9aa83e61fc9
4190,rock,1.5386,1.5939,-1.9025,5f61aa61-db37-3f17-83f3-efed3b0df462
4191,rock,-0.8237,0.0765,-0.5142,5f968f8c-8b70-486a-9910-fa858190ef20
4192,pop,1.3569,0.0323,0.39,60f0b2d1-91e8-44a7-af2c-aa31390fbcb8
4193,pop,-1.0256,-0.1592,0.5318,61c1fb8a-4a35-417e-ac44-be5dd6f20357
4194,hip-hop,-0.6016,-0.395,-0.5636,61d0deeb-8b77-4d71-8150-67f1dbaa103c
4195,rock,-0.7833,-0.4392,0.6844,62d45987-5d24-42c7-bc7e-57d2ef3415a4
4196,country,-0.4602,0.1943,-0.8951,62fc1102-2371-429c-8df9-baf638e9dc1b
4197,hip-hop,1.5184,-0.0266,0.6333,634deb47-1a65-4ac2-b17a-33dbf80842fd
4198,pop,-0.2381,-0.6307,-0.9238,6410cecc-d0c4-4e63-b735-b816830ccb85
4199,electronic,1.5487,0.7836,2.1639,647081b5-aa4b-47be-9140-cb36655422bf
4200,electronic,0.2363,-0.7044,0.0881,6476a553-d707-4f8b-8baa-a75c22ea2e4b
4201,electronic,1.256,1.756,-2.115,66a1302d-2a98-4333-84a3-a2d24c398205
4202,pop,1.5386,2.0801,1.5153,66f85a25-f49d-4ee6-b295-67612def2cac
4203,country,-0.8136,-1.1169,1.0966,673d9366-8a9d-4266-b1fd-d921c524a8c7
4204,hip-hop,0.7007,0.9604,0.3754,675a29e8-c90c-4a87-80bb-4fa11f7fab43
4205,electronic,1.5386,0.8131,1.7399,6847a5e9-3231-4f87-b36c-dbe62febe21a
4206,hip-hop,1.5487,0.5185,1.8153,691228a3-22cd-495d-a557-4e9782c6725e
4207,hip-hop,-0.541,-0.0561,0.1423,693379ce-68dc-4db4-b377-30a8247a529b
4208,pop,-1.0054,-0.8369,-0.1118,694a1ff2-a97e-4da3-aee4-83ab2d7b26f8
4209,electronic,1.468,0.9899,-0.5558,6a58315a-4c35-4ba2-bc69-34777c25fca5
4210,rock,1.5083,2.1243,-0.8556,6a9c79c7-75b9-459b-bc07-6d7d9b7c1b44
4211,hip-hop,1.5487,2.198,0.865,6ce9eddf-1377-42c4-85a4-be79982e1fed
4212,pop,-0.8035,-1.2053,-1.7046,6db50fb6-de5e-3878-8759-33e984de8628
4213,hip-hop,-1.0256,0.3417,1.2034,6dd65298-db8f-488a-86a1-7c24935b7e1f
4214,hip-hop,-1.0256,-0.6602,1.1543,6ecc3a72-2df9-4415-8051-eaa9cfc9845f
4215,country,-0.8338,-0.174,0.2678,6f888294-e43d-4b4c-ac6a-9f5e21fdb446
4216,hip-hop,-0.7732,-1.0285,0.2798,6ffd02da-b4f0-48bb-8404-ac8125ae84bd
4217,country,-0.8136,-0.9253,0.8546,707012dd-ff31-4be0-aca4-155035f8794d
4218,country,1.5487,0.5774,1.0951,715546b3-de75-4565-90e8-e68c4d9e206b
4219,electronic,0.4988,0.6658,-2.7716,7249852d-ce4c-468c-9619-0e88d4958d39
4220,country,1.1954,1.4908,-0.3042,7286f98c-3487-4e24-955e-2d8dfa995d09
4221,electronic,-0.0867,-0.1887,-1.3607,73ec4f5b-8646-4f20-aa62-4c2597318d8d
4222,electronic,1.5487,2.198,-0.9416,7494c097-3fe3-427c-9da6-090bc666f445
4223,rock,1.4579,2.0654,1.9922,74a15881-c590-445b-bf6e-252a25913768
4224,pop,1.3165,1.7855,-0.6922,74ef9d9e-298b-460a-8730-5222f4eb2374
4225,hip-hop,1.5487,2.1685,1.1222,750e2f6f-1996-49cf-85e2-844405c36879
4226,rock,-1.0054,-1.5294,0.8219,76130d12-cd3f-4c3a-bad5-2a5dcbeeff8b
4227,hip-hop,-0.7328,-0.7633,-0.8373,768ab396-bec9-3c69-ac1d-41346546f92a
4228,rock,1.5487,-1.2053,2.2765,7775f862-2357-48f5-ba7f-157d9e3830ce
4229,rock,-0.4804,-0.6454,-0.0251,778f1097-cec4-40b9-bc91-696d8658fa58
4230,electronic,1.3468,1.8297,1.2678,79037fa0-202e-4840-92d2-5d679f03a473
4231,rock,0.9228,1.2551,-0.035,790bd439-4ea8-4511-85a5-5b76a670c4a5
4232,rock,-0.9246,-0.8517,0.5767,791fe62b-9e6f-4d38-aa4c-bc3c4d1b22de
4233,electronic,-0.9145,-0.7191,-0.0485,797ef815-0f3c-4828-8985-91733612b039
4234,electronic,-1.0256,-1.5588,-1.2836,7992c871-d621-446e-a364-c8c0aec3f769
4235,hip-hop,-1.0256,-0.999,-0.2654,7abbb380-293e-4238-afd5-da4f32e42bca
4236,pop,0.0445,0.0323,-1.5869,7b0da53d-afa5-4bc3-a9f6-bd941906eb7a
4237,electronic,1.5386,1.7855,1.9979,7b61a0be-2648-4157-8248-135d3c2772d6
4238,country,1.478,0.71,0.3729,7b9e140f-5131-4594-a2fb-aa4a583b72b3
4239,hip-hop,1.3771,1.4613,-0.0094,7c61721f-e962-478b-bb6b-e5c3968a998b
4240,electronic,0.2363,0.3711,0.3505,7ce20f2c-9a12-4ca2-bcb3-39b021f9ec5f
4241,rock,-1.0256,0.2827,1.9834,7d15adeb-226e-4bb3-abaf-fc9cbd686eeb
4242,hip-hop,-1.0256,-0.0561,0.3027,7f15b70d-ba02-43e9-b841-1d7b33dce632
4243,hip-hop,-1.0256,-1.3526,0.5641,80a01fa9-0b4b-495f-8938-f5c2a9810829
4244,pop,-1.0256,0.7247,1.161,81021889-7c5c-4e19-af1b-c075e6ba7536
4245,hip-hop,-1.0256,-0.6012,1.6929,811d1a97-e7e4-4fa6-b464-48c1fe709818
4246,electronic,0.6704,0.7836,-1.4654,812d7869-9b6d-4189-a39f-95603f94c312
4247,rock,1.5487,2.198,0.0913,823d411c-ceed-4316-a20d-e08c0291c27e
4248,rock,0.095,0.0028,-0.9548,8292dc0f-fa8c-4cc0-8bcb-9dedfccbc12a
4249,pop,0.2767,-0.0708,-0.8173,82ce8605-5f41-4213-883a-e5b3edc8ddcd
4250,rock,-0.8539,-1.2495,-1.5529,830f7206-16c0-48a9-aa90-b00fec68e417
4251,hip-hop,-0.5915,-0.9106,-1.2998,834b6d41-d4ae-4995-b780-0109b8d315f8
4252,rock,1.5487,0.4743,0.0847,847e75df-0a15-43c3-ba3a-7686639907dc
4253,hip-hop,0.8521,1.2256,-2.1119,8526fc70-763c-46d6-8b09-66bcd21386df
4254,country,1.5487,1.5645,0.4265,8568a76b-6b83-36e8-a6d2-a0d0d6fcdff7
4255,hip-hop,1.4276,1.5645,1.0005,86f88d6a-97d9-43e3-9bf0-f772d028a718
4256,hip-hop,-1.0155,-1.4852,-0.1792,872197a3-1ff6-4878-a9a5-19237c0087b5
4257,hip-hop,1.5487,-0.1445,0.2598,8774eb73-c56c-4565-9ccd-a0af58dc7a85
4258,electronic,0.6301,0.4743,-0.5757,87d77a5e-7e4c-4840-94e8-9e7b346a2c5e
4259,country,-0.9751,-0.8811,-1.5048,8834653e-6920-4531-9a4c-243baac7d6c1
4260,rock,1.4579,0.1501,0.4664,887f53f8-4a26-4281-a659-019b07fe829e
4261,pop,0.3171,0.3711,-0.7733,88c69ac5-5163-48cc-a620-72f9004fac28
4262,rock,1.3569,1.4171,0.32,88d80fec-e8b4-4e2a-81f1-5830b490d766
4263,electronic,-0.7732,-1.0874,-0.0072,89043ff8-c11e-47c9-a413-9addf4b7f815
4264,rock,-0.7732,-1.0874,-0.0072,89043ff8-c11e-47c9-a413-9addf4b7f815
4265,rock,1.4276,1.6823,-0.2089,8ae46cd0-3c8c-41b0-8ed7-e79af583fe0d
4266,hip-hop,-0.8439,-1.1463,0.6915,8b280f62-a9da-463d-8e14-15c10e043675
4267,hip-hop,-1.0155,0.5774,1.4484,8b79d103-7157-4cbf-be6c-23d4d9000d75
4268,hip-hop,1.468,1.9181,1.4159,8bd79bc0-1394-454a-982a-9199a3b8a085
4269,pop,1.468,1.9181,1.4159,8bd79bc0-1394-454a-982a-9199a3b8a085
4270,rock,1.478,1.9623,-2.1342,8c21f963-8ca1-4d19-aed3-479495617eaa
4271,rock,0.5291,0.5627,-1.3748,8c472645-d0c9-43e2-9e61-675b376014f5
4272,electronic,1.1045,1.5497,-0.8272,8c5ef13c-0720-4845-9a1c-aed57910ecba
4273,hip-hop,0.7916,0.7689,0.4791,8cc0458c-79c1-385b-968e-987bc88b955b
4274,country,-0.7429,-0.778,0.0265,8d98da87-6191-4bc5-83d9-800ff42a7b27
4275,hip-hop,-1.0256,-0.0414,1.5177,8debaeb3-e4f9-4c4d-a2d3-01cf75153695
4276,electronic,1.1146,1.0046,0.5747,8e1f5a9f-8819-4586-a973-3b32744b0b02
4277,pop,1.5386,2.1243,0.2525,8e5f0466-ca84-4107-90ee-6c48acc863cc
4278,hip-hop,1.4175,1.535,-0.0683,8e8639d9-2a25-45a0-b8b7-43eaa92af60b
4279,hip-hop,-0.1776,-0.395,-0.1483,8ed9f612-7125-4330-a7fe-fecd6bc78119
4280,electronic,-0.5612,0.6363,-0.298,9227e691-ea4e-4f19-a980-73d8485dfde3
4281,pop,1.5487,0.6363,0.8447,92ad0efe-7624-4339-8d46-c85ebbc29662
4282,electronic,-0.8741,-0.2918,0.9779,92f7b87a-fb5c-46b2-b12a-26d2cdffba9e
4283,country,-0.2987,0.0175,-0.8827,935764b9-6c0f-4c53-b2d0-1ff1d72a5d15
4284,electronic,1.5487,0.2091,1.3467,93b307e1-aa5c-43c3-af39-fc6e6d11a158
4285,hip-hop,-1.0256,1.0046,1.4117,94638975-a7ed-4d4b-be00-960c89c55027
4286,rock,-0.44,-0.7044,0.0701,94cdc9a8-2da3-45fc-816a-e53c23e58b55
4287,hip-hop,-1.0256,-0.4686,0.2161,94e0dbd1-adc7-4dd3-9b50-65efde5807c3
4288,electronic,1.5487,2.198,0.0237,9577d663-00f4-4ecc-a38c-0c5c1b62bb30
4289,country,0.0748,0.2091,-0.2902,96e27a8f-0b03-4e24-9191-adcaa0045b95
4290,hip-hop,-0.5107,-0.8075,-0.2468,9740ec4a-72ed-4db8-8d57-b4735c7e1892
4291,hip-hop,0.1455,0.5037,0.2864,979856b2-beb6-4392-8a1f-f263136a2118
4292,pop,-1.0155,-0.7927,-0.4619,97d53c36-e881-44f3-9959-67f67c2a4d3c
4293,hip-hop,1.5285,1.093,0.4958,9948b146-5e31-4fdb-98ba-a01068956c23
4294,rock,0.0647,0.0028,-0.6428,999aee53-3a33-435a-bcf4-a92a3abcce11
4295,pop,1.5487,-0.1298,1.7386,99a48c5d-3f6f-4d55-9b95-dabd2f892e11
4296,rock,1.5487,-0.1298,1.7386,99a48c5d-3f6f-4d55-9b95-dabd2f892e11
4297,hip-hop,1.5487,0.1501,1.145,99ffd1a9-45bf-4f5c-92e2-a4b22e0ba85c
4298,electronic,1.3367,1.1667,-0.2758,9a134366-680f-4147-bd13-1b6bda1718fd
4299,rock,0.7815,1.093,-1.8931,9b1d87d9-9f44-3607-90ff-dd6bb964b8f0
4300,pop,1.266,-0.4834,1.0476,9b88cf3e-4077-4c1b-b5c2-148a7c7066c2
4301,country,0.1051,0.0912,-1.3013,9c31853e-745d-4168-8a0f-8b69bc0bcc6a
4302,rock,0.6704,0.4743,0.3321,9d3deff5-c777-37ce-abca-88365a5085d1
4303,electronic,-0.8237,-0.9843,-1.5987,9e278a2a-7ce2-4cee-ae0f-1994b82f7211
4304,pop,1.5386,1.1962,0.7851,9ea39d73-4bb9-446e-be2e-f2d0edfecd54
4305,hip-hop,-1.0054,-0.7338,0.6586,9f2a4ffb-6c7b-4052-bfbb-b077a98fbb8e
4306,electronic,-0.8439,-0.9548,-0.5266,9fe2ffa7-4a74-4c30-a510-3e4296b567cb
4307,country,-0.864,-0.6454,0.8228,a014658c-6daa-408d-a2d9-10d00cdb5c7b
4308,rock,1.5487,2.1685,0.5963,a0c13ff0-0d3f-4f13-b47a-78da1779a0fc
4309,hip-hop,1.5487,0.3564,0.6416,a1c8014f-4640-47ba-beed-9d86abcb025d
4310,rock,-1.0256,0.1059,0.6056,a298c4d8-a0aa-4503-aec1-38a0f788b698
4311,electronic,-0.8842,-1.3379,0.0834,a31b2d78-6ab3-42b3-9ca2-f268b1d83749
4312,hip-hop,0.8723,0.7394,-0.5723,a3714c13-8453-43cf-9808-5c7dfc909718
4313,hip-hop,-1.0256,-0.3655,1.9246,a37ab5ed-39f4-492f-b179-bbec3643cf14
4314,rock,-0.8741,-1.1021,0.3375,a4151d78-985d-4a00-abe0-66a456d3baf1
4315,rock,-0.652,-0.1003,0.7273,a4b9461b-db45-49cf-b214-b12e8f299e79
4316,electronic,0.1859,0.4006,-0.6315,a4ffe3f2-fecf-445a-847b-7a77547c4ef3
4317,hip-hop,-0.4501,-0.0266,0.1189,a5727d40-4f38-49df-a3f0-13b619ed4814
4318,electronic,-0.6016,-0.6896,-0.0022,a5790be9-6f28-3e32-b598-2f07fd1ce0bc
4319,electronic,1.3872,0.8573,0.5044,a6684978-8823-4ef8-8bc0-2eef145b86f5
4320,rock,-1.0054,-1.5146,-0.5708,a6af29fc-9429-4e12-b8a8-7597945c8bda
4321,pop,-0.5208,-0.8222,0.0738,a7a065c9-01d0-34f4-bd15-c0f1b13869be
4322,hip-hop,-1.0256,-0.115,0.4715,a7e5c8d9-3dc7-4688-b8a5-b6c00f7dc4be
4323,pop,-0.6117,-0.8075,-2.0917,a8c592a0-4562-4371-97e9-535d9e1ab09c
4324,country,-0.4804,-0.5718,0.2024,aacef983-5fd6-4db8-bfce-61003ec6510a
4325,electronic,-0.6621,0.6658,-0.0234,aad2578d-db0f-4381-8a6c-1889a5424dd7
4326,hip-hop,-0.3593,-0.2034,0.1981,abdd1beb-684e-4023-80b9-5accde2972e1
4327,rock,-1.0256,0.489,1.8493,ac85a855-8df3-4a02-b500-467589408fbc
4328,pop,-0.7025,0.7247,0.9932,ae549312-097a-4da7-8015-85657e02b499
4329,rock,-0.8338,-0.4834,0.294,af2b76da-f63d-498c-8f4f-3f499c406bf4
4330,pop,1.5285,1.9475,1.2317,af8813af-0672-49c3-b18e-b24bd436bb8d
4331,electronic,-0.7631,-0.999,-0.4468,b0ee8a58-ed4a-412b-b5df-0769e0400ad2
4332,electronic,-0.9549,-1.22,1.6836,b1bf2427-98ed-3cd3-8bb7-8d48ce1bd56b
4333,rock,-1.0256,-1.5588,0.3264,b218eed0-512c-3471-92ed-4c69e139d429
4334,pop,1.5487,2.1096,1.4553,b21fed09-17fe-3ab2-bbe6-5bf54ce9f43a
4335,country,-0.9347,-1.0432,-0.518,b2355813-710a-49cb-8f00-cb157758a019
4336,hip-hop,1.266,1.0341,-0.4992,b2c27f72-a88e-378f-8a67-37d97549c06f
4337,electronic,-0.7025,-0.2034,-0.4764,b3246b09-b3e7-46d5-8ddb-ff0f5771de2c
4338,pop,1.1449,0.5479,1.1559,b32b3292-55db-4883-adaf-786171f381a1
4339,hip-hop,-1.0256,-1.4852,-1.2622,b3cc4dce-a88c-46a5-8a14-31f29678161d
4340,pop,1.4579,0.9457,0.8218,b3fa0f8a-be09-418b-b476-32a1f819b507
4341,rock,1.4579,0.9457,0.8218,b3fa0f8a-be09-418b-b476-32a1f819b507
4342,pop,1.5487,1.8444,1.5471,b645390e-0a7e-4571-9a66-0372b2d89f38
4343,country,-1.0256,-1.4999,1.4828,b6a051b4-1a1e-4c33-a1e5-0ea6e920a13f
4344,hip-hop,-1.0256,-1.5588,0.8462,b72ea05a-c20a-4252-96e1-d3be60b47441
4345,electronic,1.2055,1.6971,0.602,b8265b7b-6fec-4566-94c0-062fcfecccdd
4346,rock,1.5386,2.1832,-2.0622,b9a81bcb-fa24-44fe-9bd8-690909fbaa7e
4347,rock,-1.0054,-1.4852,-0.4462,b9bd693f-8bd2-4579-a995-faeebb8e3c98
4348,hip-hop,1.5487,0.489,1.5341,ba2006d9-16d9-45b7-be0a-52f22d72874a
4349,rock,-1.0054,-1.5294,0.9026,bbfd46c9-8647-473d-8382-917920724ea1
4350,rock,1.5184,0.1501,-0.3154,bc2e6f32-2f93-41e7-8930-6485122e7052
4351,rock,-0.8439,-0.115,1.1712,bd0c8ccc-af15-4503-b0e4-a6e77ebd4aa0
4352,hip-hop,-1.0256,0.5774,1.9833,bd5ecd30-927b-4277-9998-07a65639a635
4353,hip-hop,-0.8439,-0.395,-0.139,be4c8191-7b29-4667-98ff-962059c3c486
4354,country,0.6301,-0.3213,-0.5428,bf259b5b-078b-4f5a-b969-188b1808e296
4355,rock,0.6301,-0.3213,-0.5428,bf259b5b-078b-4f5a-b969-188b1808e296
4356,hip-hop,-1.0256,-1.3379,0.8302,bf981e05-2807-4fc3-857b-7291add78009
4357,electronic,0.0546,0.0323,0.0998,bfe1662b-9ba5-4558-8e6d-521378ee3e9a
4358,electronic,-0.2684,-1.1316,-1.3145,c18080bf-0d4c-4ad5-890d-1945fec2d62d
4359,electronic,-0.7429,-0.8664,0.503,c22e7cd4-794a-36bb-ba00-fcf031da3ed0
4360,hip-hop,1.5487,1.0488,0.7607,c26cbdcb-23f5-4719-8f1f-422a99141b87
4361,electronic,1.4881,1.7413,-0.7424,c3dbdd06-12b4-4085-91e0-491a96c93978
4362,electronic,-0.9751,-1.2789,-1.3766,c4cb3d73-d1f7-422f-9ab3-1e560667d593
4363,hip-hop,1.5487,1.2698,1.1062,c4cf23d5-c0f6-49f8-b892-87f044f377e1
4364,electronic,1.4579,0.7984,0.742,c505f971-8bd8-426b-857a-45f6bc0fee17
4365,country,-1.0256,-1.5588,0.0047,c6281889-746f-473d-b477-c7b512d0d1a2
4366,electronic,0.9935,1.4319,-1.4242,c67ba760-5d4f-44f6-a876-8683677e384a
4367,hip-hop,-0.7025,-0.6749,-0.1655,c6afbac4-bf32-4608-835d-675f9ae3d6da
4368,pop,1.5487,2.0801,1.2739,c85d9354-ef8b-4e36-bfe4-b2140dadf27b
4369,country,-0.117,-0.1298,-0.6478,c894d80e-f50e-4d2e-ac2c-1947e908f6b4
4370,rock,1.4982,0.3859,1.3719,c9152f31-3a25-4ac3-aba9-013d9d08bfc3
4371,hip-hop,-1.0054,-1.5294,-1.5224,c9344966-6a1d-4216-9018-633d5c762833
4372,country,-0.7934,-1.0432,0.5488,c94ba9c2-32fb-43da-80dd-8321a8622ef6
4373,country,0.7512,0.71,-0.395,c95dd9c5-6a43-47ed-805f-8ad7bc49c07c
4374,hip-hop,1.1954,0.5774,0.7508,c9de394a-d449-4045-8738-314d295d9be4
4375,rock,-0.0766,0.7984,0.096,cb059663-35ac-4dc9-b3ba-0ee0c7dc4b61
4376,pop,-0.9852,0.2533,0.5268,cb287e10-64ff-4353-90b4-7a3272e99259
4377,hip-hop,1.4579,0.8426,1.3558,cb677c43-085b-4ffc-8484-86c3fe157539
4378,rock,0.1354,0.1207,-0.3027,cd50a8fd-5e28-4ba8-b7be-5342591e6ce9
4379,pop,-1.0256,-1.2053,-0.9171,cdbadbf8-c4b4-4431-9581-0449436b9555
4380,pop,-0.1574,-0.1887,-0.2376,cdd3e963-3ef7-484e-b266-3f2d5d631b3b
4381,rock,-0.8439,0.1501,0.4711,ce3a7946-899e-4774-8fcb-90df722d7be9
4382,pop,1.2761,1.7855,-1.3802,ce6f781e-87c7-4a1a-a6e6-0421a768fed5
4383,country,-0.9044,-1.2937,0.3961,cfea0104-822d-4a49-ab2b-b9f030077f17
4384,electronic,1.5487,2.198,0.8287,d08c95ec-7fb8-4df1-ae38-6feaeb9d7a90
4385,pop,1.5487,2.198,0.8287,d08c95ec-7fb8-4df1-ae38-6feaeb9d7a90
4386,hip-hop,-1.0256,-0.7485,0.8757,d0978c41-ecd8-4d0f-b53c-075acd705a6e
4387,electronic,-1.0256,-0.2182,-0.553,d0cedeee-67d7-4af9-89f4-388203972b79
4388,pop,0.3575,0.2827,-0.301,d145e18a-6cbe-434b-82fe-dd680d45b060
4389,pop,1.468,1.1814,-0.0594,d2088365-7cb1-4efe-bdd9-92aed9689c8d
4390,pop,-1.0155,-0.5128,0.0596,d22a36ce-2a5d-48d3-a3f6-4c226a8fac26
4391,hip-hop,1.478,0.9457,1.339,d23c0872-e38f-4d25-aa12-95e538beef7c
4392,electronic,1.5487,1.9917,1.9222,d2dd7b60-bdfc-3aef-a02e-94ad49c9798a
4393,electronic,1.5487,-1.1905,2.3575,d37389cd-4643-4233-9e36-d7ca7ac1ce1f
4394,pop,1.5487,-1.1905,2.3575,d37389cd-4643-4233-9e36-d7ca7ac1ce1f
4395,hip-hop,1.4579,-0.1445,1.1893,d39e0c9a-ee0f-4acb-81a8-2489f30cb4b6
4396,rock,-1.0155,-1.5441,0.6021,d3f9b9e2-73f5-4b47-a2a7-2c2199aad608
4397,rock,-0.8439,-0.9695,0.4398,d4f553cc-2f1f-45b9-bbc9-f9d0598e9d5e
4398,hip-hop,1.5487,1.6234,0.4031,d503dac0-9cd7-4067-84b0-76b8546d1f93
4399,country,-0.965,-0.9401,0.1219,d5401f45-42bc-490d-9539-59245e756fdf
4400,electronic,1.5487,2.198,1.8313,d576ecb8-bbe4-4470-ab92-37892458d057
4401,rock,1.5487,1.8886,0.9399,d64d4095-b28d-4cd0-922f-b99661389517
4402,electronic,0.9531,0.8278,-0.6298,d6e618d8-f7b0-4bab-8aff-0df7d1fd3b78
4403,rock,-1.0155,-1.3821,-1.5357,d706a8c4-c6c9-47a9-aa15-9cd52c3d116e
4404,pop,1.5487,2.198,-0.712,d779db44-e39d-48b8-96ec-2e5b0b2ff508
4405,hip-hop,1.5487,-0.5423,0.8629,d7993f7a-7492-4585-ac97-4774f4756304
4406,rock,-0.864,-0.7633,-0.6765,d9114936-fe81-4c78-8373-190cfee60262
4407,pop,0.832,-0.1887,0.1592,d9d6d2d0-8552-4c12-982d-49cc6a4d7a7e
4408,pop,1.5487,1.5497,-0.6804,db04b015-973a-4fe4-8b1a-2ac0ce0a248e
4409,country,1.5285,2.1538,0.7864,db1f317d-7c44-474b-9be6-3302eb52fcb2
4410,pop,1.5487,2.198,-1.5907,dbf03885-d3d3-43e3-bed9-d2730d4d314d
4411,pop,1.5487,-0.616,0.8421,dbf3015d-4a84-417c-b039-492e11faf687
4412,electronic,-0.2179,0.1943,-0.3436,dc570eb0-8592-46c8-a45a-281ec8aabe9c
4413,electronic,-0.5208,-0.5865,0.2174,dc76836d-3ed4-47c8-beb1-c4ac325eef3c
4414,hip-hop,-1.0054,-1.0432,0.2981,dd9535b5-b223-4ab0-bba2-8aeacfb94f7a
4415,electronic,-0.9347,-0.999,-0.9882,ddd6c131-635e-47d7-95b0-abd36c9be7b6
4416,hip-hop,-1.0256,-0.8222,-0.0579,e08f8d35-15bd-4ec5-b971-1925b012e639
4417,hip-hop,0.7007,0.9604,-2.3443,e09f12cd-9a8e-4fb5-a3e9-38fc47a24ed8
4418,hip-hop,-1.0256,-1.0579,1.2135,e1114b47-c9f1-486f-bb8e-d229a131de84
4419,hip-hop,0.731,0.8278,-0.7154,e29809a1-b8b5-46cc-b912-ca83a51c3360
4420,rock,1.5487,2.198,-3.1797,e3003aef-0f4d-4ed2-81ae-bba4da30ca57
4421,electronic,-0.753,-0.0708,-0.6877,e32ecc58-1336-4774-a719-dc03af8a6cbe
4422,pop,1.0036,1.373,-0.7204,e3803ac2-1860-41ba-b015-067cffdfb980
4423,rock,1.4881,2.1096,-2.338,e4ae26ea-f231-3a2f-a1bd-aac9b32ec3f2
4424,pop,1.1752,1.5792,-1.4301,e4c9c0fd-ede0-4e6f-b9d8-e3f6382a656f
4425,rock,1.5386,1.6381,1.4139,e4ecf953-e417-4163-bbb6-4d12a8199d4f
4426,pop,-0.6722,0.0912,-0.2157,e6c5d1ff-f2f3-4353-8651-02551c3db31a
4427,rock,1.2963,1.2256,-0.6758,e77f0a96-40bb-402f-8f1b-335e9c5122fb
4428,country,-0.0564,0.1059,-0.4271,e8bff33d-4a0a-459b-b2ad-e0b31bd4dae4
4429,pop,0.0849,0.1059,-1.3938,e90554b3-6ad4-4359-b917-85a22fcc0753
4430,pop,0.4887,0.4301,0.0494,e9194a1f-52ae-4b4a-bbe2-548314151755
4431,rock,0.4887,0.4301,0.0494,e9194a1f-52ae-4b4a-bbe2-548314151755
4432,rock,-0.2079,-0.2182,-0.2681,ea074fb8-888d-42a0-b2f9-d73b0039f5c0
4433,electronic,1.2055,1.4319,0.7665,ea3b22b6-4c13-4543-9664-a7bd70bdddcb
4434,rock,-0.8842,-1.3084,0.8295,eb6f92bb-c9d0-4998-9e30-ad647853ccd9
4435,rock,-0.4905,-0.6602,-0.3045,eb95e20c-eece-4ea6-ae7a-718343c069d2
4436,rock,1.5083,-0.0561,-0.1543,ebf3c006-26c4-40ff-a23d-5db3130894e0
4437,electronic,1.5487,-0.6896,0.8573,edec19e1-e91b-4771-b730-6eb55aa1a585
4438,hip-hop,0.3979,0.4006,-0.6114,ededf468-f223-40e7-91ae-5ceb6491d5de
4439,pop,-0.7429,-0.6012,-0.9576,ee81c5bb-f219-3671-bd13-5c9e392876c3
4440,hip-hop,-0.7429,-1.1169,-0.4429,f057db2e-c91f-46d6-8346-470d71fcdb1a
4441,country,1.478,-0.2771,1.1196,f05a7724-bb79-4424-bdc0-92cbbf8b3eb5
4442,rock,1.5285,0.5479,1.4351,f0867c0d-b3c3-4aa7-a59b-99726cbce4dd
4443,electronic,-0.4602,-0.3066,0.465,f2c0b0a5-9297-433d-93a8-43d9ae61ce8c
4444,electronic,-0.6319,-0.9843,-2.9357,f4bf1058-372d-42c2-bcd0-d1a501cf1428
4445,country,0.7007,0.9604,-1.4036,f4c76621-26e8-4c79-b449-f210eeb539b6
4446,pop,1.4579,1.0783,-0.4785,f80af4c9-3d69-4e18-afb3-b6a320346573
4447,rock,0.2565,-0.2771,0.2588,f92505ed-a590-4307-a1a5-4a6b4fa5c632
4448,electronic,0.1051,-0.9401,-0.5089,f9937b84-dc91-4150-a24c-7687402ab229
